Code,Parent,Name,Latitude,Longitude,Postal
1103080,1103,MEUKEK,3.5793117025002,97.163182195004,"23756,23754,23755,23752,23753"
1103090,1103,"LABUHAN HAJI",3.6371583434997,97.065634565494,"23761,23765"
1103091,1103,"LABUHAN HAJI TIMUR",3.6187367020015,97.081745096542,23758
1103092,1103,"LABUHAN HAJI BARAT",3.6509875145,97.046927004498,"23757,23753"
1104010,1104,"LAWE ALAS",3.4403213754943,97.819721616843,"24665,24661"
1104011,1104,"BABUL RAHMAH",3.148428026,97.790034622998,"24663,24675"
1104012,1104,"TANOH ALAS",3.2223777244995,97.666259745984,"24662,24674"
1104020,1104,"LAWE SIGALA-GALA",3.3463764889952,97.943696278861,"24673,24664,24676"
1104021,1104,"BABUL MAKMUR",3.3152121049938,97.966395599819,"24674,24671,24673"
1104022,1104,SEMADAM,3.3918664979975,97.879370966925,"24675,24678"
1104023,1104,LEUSER,3.1520565980018,97.922264873049,"24664,24677"
1104030,1104,BAMBEL,3.4488871800004,97.89007997951,"24674,24671,24677,24673,24672"
1104031,1104,"BUKIT TUSAM",3.4135039120151,97.868864319943,"24676,24671"
1104032,1104,"LAWE SUMUR",3.4751103674902,97.892401141221,"24672,24664,24657,24670"
1104040,1104,BABUSSALAM,3.4867392455203,97.807427406584,"24611,24619,24664,24683"
1104041,1104,"LAWE BULAN",3.5025642600106,97.867180444298,"24677,24675,24657,24665"
1104050,1104,BADAR,3.5968242705022,97.81727551056,"24652,24666"
1104051,1104,"DARUL HASANAH",3.4938575260001,97.503541482501,"24665,24664,24663"
1104052,1104,KETAMBE,3.6567205465002,97.723654106505,"24679,24662"
1104053,1104,"DELENG POKHKISEN",3.532672179997,97.858323669415,"24678,24664,24660"
1105080,1105,"SERBA JADI",4.4587113220001,97.468888213999,"24464,24461,24460"
1105081,1105,"SIMPANG JERNIH",4.3739870624985,97.694665037465,"24463,24464"
1105082,1105,PEUNARON,4.6209151325017,97.653345391532,"24462,24461"
1105090,1105,"BIREM BAYEUN",4.4851855309995,97.886333119487,"24464,24452"
1105100,1105,"RANTAU SELAMAT",4.6063998710015,97.846152087028,"24456,24452,24451"
1105101,1105,"SUNGAI RAYA",4.6721276209973,97.879270276439,"24465,24466"
1105110,1105,PEUREULAK,4.7792623680024,97.848805868049,"24455,24454,24457,24459,24453"
1105111,1105,"PEUREULAK TIMUR",4.7218866220015,97.886407003034,"24469,24466,24468,24440"
1105112,1105,"PEUREULAK BARAT",4.8525841214883,97.854430368253,"24467,24450"
1105120,1105,"RANTO PEUREULAK",4.7565544360005,97.713402674011,"24423,24441"
1105130,1105,"IDI RAYEUK",4.9548551605143,97.761510057782,"24455,24454,24457,24456,24453,24458,24442"
1105131,1105,PEUDAWA,4.8884123424995,97.815091361985,"24464,24469,24466,24468"
1105132,1105,"BANDA ALAM",4.8646096784962,97.692214101917,"24484,24458"
1105133,1105,"IDI TUNONG",4.9089611224871,97.719799316248,"24481,24483,24443"
1105134,1105,"DARUL IHSAN",4.9060445105057,97.76058574361,"24482,24468"
1105135,1105,"IDI TIMUR",4.9110578710035,97.796343401062,"24481,24456"
1105140,1105,"DARUL AMAN",4.966071826995,97.707489355409,"24455,24453"
1105150,1105,NURUSSALAM,4.9697084354989,97.66480595398,"24454,24457,24451,24456,24452,24458,24467"
1105151,1105,"DARUL FALAH",5.0129611160143,97.643586561262,"24486,24454"
1105160,1105,JULOK,5.0385686230067,97.600389647627,"24455,24454,24457,24459,24456,24453,24458"
1105161,1105,"INDRA MAKMUR",4.861722271999,97.589031395974,"24423,24457"
1105170,1105,"PANTE BIDARI",4.921941928499,97.445490602978,"24487,24463"
1105180,1105,"SIMPANG ULIM",5.1138050004922,97.579955581851,"24454,24456,24458,24465"
1105181,1105,MADAT,5.1713283875007,97.518095017518,"24457,24459,24453,24462"
1106010,1106,LINGE,4.3628738629999,97.073620971496,"24563,24565"
1106011,1106,"ATU LINTANG",4.4376551365059,96.780330064627,"24572,24563"
1106012,1106,"JAGONG JEGET",4.375957876002,96.723642175545,"24571,24573,24564"
1106020,1106,BINTANG,4.5493145719998,97.135704370996,"24571,24573"
1106031,1106,"LUT TAWAR",4.5820437804917,96.880956557326,"24511,24512,24513,24514,24515,24516"
1106032,1106,KEBAYAKAN,4.6592048445089,96.869523938182,"24527,24528,24529,24517,24519"
1106040,1106,PEGASING,4.5010038515008,96.723298218016,"24561,24560"
1106041,1106,BIES,4.6110341615012,96.79216809452,"24564,24561"
1106050,1106,BEBESEN,4.6378553224931,96.813285714352,24552
1106051,1106,"KUTE PANANG",4.6840657264721,96.771529586918,"24555,24553,24568"
1106060,1106,"SILIH NARA",4.6233429239927,96.719754720842,"24562,24569"
1106061,1106,KETOL,4.8032841854995,96.597146626489,"24556,24566"
1106062,1106,CELALA,4.5354566415012,96.681049180523,"24565,24562"
1106063,1106,"RUSIP ANTARA",4.7256575334993,96.463582889986,"24566,24567"
1107050,1107,"JOHAN PAHLAWAN",4.1866612170049,96.117953379612,"23617,23618"
1107060,1107,SAMATIGA,4.2509938715031,96.061422415567,"23652,23650"
1107061,1107,BUBON,4.3017629604958,96.115392660411,"23686,23681,23684,23651"
1107062,1107,"ARONGAN LAMBALEK",4.3337936925023,95.953590400048,"23659,23657,23654,23653,23652"
1107070,1107,WOYLA,4.4023972230009,96.09380342102,"23688,23682,23685,23684,23654"
1107071,1107,"WOYLA BARAT",4.4159472435016,95.984856167528,"23688,23683,23685,23682"
1107072,1107,"WOYLA TIMUR",4.463685896003,96.089612062565,"23686,23681,23684,23683"
1107080,1107,"KAWAY XVI",4.2717118924993,96.209865075986,"23686,23681,23684"
1107081,1107,MEUREUBO,4.1644431315046,96.208985842611,"23687,23615"
1107082,1107,"PANTAI CEUREMEN",4.4859488359999,96.331581069998,23680
1107083,1107,"PANTON REU",4.4481293469972,96.209037894436,"23689,23684"
1107090,1107,"SUNGAI MAS",4.6361312119995,96.237477338989,"23681,23683,23685"
1108010,1108,LHOONG,5.2644545975026,95.286277800045,"23353,23354"
1108020,1108,LHOKNGA,5.4683436600094,95.260858740162,"23353,23355"
1108021,1108,LEUPUNG,5.3437342189859,95.311398239746,"23355,23353"
1108030,1108,INDRAPURI,5.4175645800037,95.457928860066,"23363,23385,23955,23365"
1108031,1108,"KUTA COT GLIE",5.3423054139977,95.47178003996,"23955,23364"
1108040,1108,SEULIMEUM,5.4676679619995,95.638938335989,23951
1108041,1108,"KOTA JANTHO",5.1861663900002,95.680536840003,"23911,23913,23914,23915,23916,23917,23919,23951,23918"
1108042,1108,"LEMBAH SEULAWAH",5.3673237900073,95.707380240126,23952
1108050,1108,"MESJID RAYA",5.5766870620019,95.498233548033,23381
1108060,1108,DARUSSALAM,5.5950632550062,95.418407520101,"23374,23373,23371,23955,23372"
1108061,1108,BAITUSSALAM,5.5998474204671,95.383099799441,"23374,23373,23372"
1108070,1108,"KUTA BARO",5.5564172099942,95.426614259897,"23374,23373,23955,23372"
1108080,1108,MONTASIK,5.4963121049948,95.459457239912,23362
1108081,1108,"BLANG BINTANG",5.5281017249859,95.440394159751,"23368,23955,23360"
1108090,1108,"INGIN JAYA",5.5092169359708,95.374367099492,"23371,23955"
1108091,1108,"KRUENG BARONA JAYA",5.5495346293983,95.36308343823,"23367,23370"
1108100,1108,"SUKA MAKMUR",5.4328208850135,95.364281520232,23361
1108101,1108,"KUTA MALAKA",5.4306297450436,95.395370400749,"23364,23365"
1108102,1108,"SIMPANG TIGA",5.4515708999907,95.342833619833,"23366,23365,23375"
1108110,1108,"DARUL IMARAH",5.5052557470079,95.314937760144,"23352,23955"
1108111,1108,"DARUL KAMAL",5.4657405000665,95.324808241158,"23366,23365,23350"
1108120,1108,"PEUKAN BADA",5.5411243634905,95.221380274334,23351
1108130,1108,"PULO ACEH",5.6781442610054,95.102543627094,23391
1109010,1109,GEUMPANG,4.8497255560007,96.277957129514,24167
1109011,1109,MANE,4.8685507624986,96.131350798472,"24168,24166,24189"
1109070,1109,"GLUMPANG TIGA",5.2091616484961,96.026551499925,24183
1109071,1109,"GLUMPANG BARO",5.2790513639619,96.030973260787,"24175,24180"
1109080,1109,MUTIARA,5.2884370229964,95.973129682436,"24173,24172"
1109081,1109,"MUTIARA TIMUR",5.2608527994863,95.988755974254,"24176,24172,24175"
1109090,1109,TIRO/TRUSEB,5.137974039999,95.985069512478,24174
1109100,1109,TANGSE,5.0349197150007,95.937246776513,"24165,24168,24166"
1109111,1109,KEUMALA,5.2193682235109,95.865699388202,"24162,24165,24163,24161,24166"
1109112,1109,TITEUE,5.2052294570167,95.911230323815,"24162,24161,24164,24169,24168"
1109120,1109,SAKTI,5.2454122225146,95.923043899769,"24164,24169"
1109130,1109,MILA,5.2842416075,95.88971857449,"24162,24165,24163,24161,24164"
1109140,1109,"PADANG TIJI",5.3473007980012,95.818880979525,24161
1109150,1109,DELIMA,5.3401115059027,95.901057034743,"24162,24165,24163,24161,24169"
1109151,1109,"GRONG GRONG",5.3741268468983,95.901662501178,24150
1109160,1109,INDRAJAYA,5.3113422155301,95.939065090548,"24171,24172"
1109170,1109,"PEUKAN BARO",5.3206888029802,95.963830121143,"24171,24176,24172"
1109180,1109,"KEMBANG TANJONG",5.3117818485238,96.047452948429,"24183,24182,24186,24181,24185,24187"
1109190,1109,"SIMPANG TIGA",5.3413442080262,95.99646717098,"24183,24182,24181,24185"
1109200,1109,"KOTA SIGLI",5.382041870906,95.955143498323,"24111,24112,24113,24114,24115,24116,24117,24118,24119"
1109210,1109,PIDIE,5.3759578059984,95.935403358463,"24152,24154,24153,24151"
1109220,1109,BATEE,5.4264900204868,95.89151487077,"24152,24153,24151"
1109230,1109,"MUARA TIGA",5.5067787049959,95.808737469429,"24153,24151"
1110010,1110,SAMALANGA,5.0805302934915,96.357754473834,"24263,24262,24261,24264"
1110011,1110,"SIMPANG MAMPLAM",5.0840356729999,96.428305842497,"24263,24262,24265,24253"
1110020,1110,PANDRAH,5.0741568069997,96.447670399488,"24266,24265"
1110030,1110,JEUNIEB,5.0641922545034,96.478988464064,"24263,24262,24264,24265"
1110031,1110,PEULIMBANG,5.0476141594968,96.506304236936,"24262,24267,24261,24266"
1110040,1110,PEUDADA,5.0516961344966,96.565252975433,"24269,24263,24266,24262,24261,24265"
1110050,1110,JULI,5.073371476495,96.6703484224,"24252,24250"
1110060,1110,JEUMPA,5.1454597910159,96.6533149778,"24269,24262,24261,24264,24251"
1110061,1110,"KOTA JUANG",5.1908074790053,96.711805223106,"24211,24219,24252"
1110062,1110,KUALA,5.2311295860091,96.717409542167,"24259,24257,24260"
1110070,1110,JANGKA,5.246601813479,96.795551958113,"24258,24252,24257,24261"
1110080,1110,PEUSANGAN,5.1968387429796,96.773697313621,"24269,24262,24267,24261,24264"
1110081,1110,"PEUSANGAN SELATAN",5.0675971869945,96.766145708893,"24255,24253,24268"
1110082,1110,"PEUSANGAN SIBLAH KRUENG",5.0675186800001,96.802804894494,"24254,24269"
1110090,1110,MAKMUR,5.1490816070003,96.8519689895,"24255,24253,24357"
1110100,1110,"GANDA PURA",5.2285249384806,96.881843842633,"24256,24356"
1110101,1110,"KUTA BLANG",5.2090378040143,96.830149023264,"24258,24259,24257,24358"
1111010,1111,SAWANG,5.064220337,96.888314670496,"24375,24371,24372,24376,24374,24377,24373"
1111020,1111,NISAM,5.1738870044922,97.010665439855,"24375,24372,24376,24374,24377,24378"
1111021,1111,"NISAM ANTARA",5.0132765005008,96.937971735014,"24361,24379"
1111022,1111,"BANDA BARO",5.1840309845145,96.974252960776,"24362,24376"
1111030,1111,"KUTA MAKMUR",5.0940800855003,97.043208827513,"24371,24377"
1111031,1111,"SIMPANG KERAMAT",5.0530397735017,97.136854487029,"24379,24313"
1111040,1111,"SYAMTALIRA BAYU",5.0826884119997,97.176191275993,"24372,24377,24373,24370"
1111041,1111,"GEUREUDONG PASE",4.9646622110014,97.012274614525,"24379,24373"
1111050,1111,"MEURAH MULIA",5.0608658599992,97.190088338488,"24375,24372,24376,24374,24377,24373"
1111060,1111,MATANGKULI,5.0305478289995,97.27281705299,"24382,24386,24381,24385"
1111061,1111,"PAYA BAKONG",4.9335781274998,97.231562041996,"24383,24382,24387,24381,24385"
1111062,1111,"PIRAK TIMU",4.9889227260118,97.281941595735,"24379,24384"
1111070,1111,"COT GIREK",4.8614614660016,97.349758019529,"24383,24382,24387,24389,24381,24385,24352"
1111080,1111,"TANAH JAMBO AYE",5.1003426325035,97.462168225066,24395
1111081,1111,LANGKAHAN,4.920889115001,97.438009887016,"24395,24393,24394"
1111090,1111,SEUNUDDON,5.1978756089961,97.406662799921,"24396,24395,24397,24393"
1111100,1111,BAKTIYA,5.0621298560035,97.408237766568,24392
1111101,1111,"BAKTIYA BARAT",5.1291600280252,97.34500527597,"24396,24393"
1111110,1111,LHOKSUKON,5.0352379300075,97.367902709641,"24383,24382,24388,24389,24381,24385"
1111120,1111,"TANAH LUAS",4.9824712575016,97.124946450032,"24382,24386,24387,24389,24381,24385"
1111121,1111,NIBONG,5.0447774319999,97.218107371494,"24382,24388,24385"
1111130,1111,SAMUDERA,5.105144995995,97.230362014904,"24375,24372,24376,24374,24377,24378"
1111140,1111,"SYAMTALIRA ARON",5.1011504384778,97.257021743591,"24382,24386,24387,24389,24381,24385"
1111150,1111,"TANAH PASIR",5.1346025959913,97.264534386829,"24391,24390"
1111151,1111,LAPANG,5.1442294314664,97.290898415383,"24397,24391"
1111160,1111,"MUARA BATU",5.2394814889991,96.948930915982,24355
1111170,1111,DEWANTARA,5.234289704518,97.007052430834,24354
1112010,1112,MANGGENG,3.6199051260018,96.924296077544,"23764,23762,23765,23760"
1112011,1112,"LEMBAH SABIL",3.6112111935046,96.97437403162,"23743,23741,23742,23762"
1112020,1112,TANGAN-TANGAN,3.6528119070004,96.972696495509,"23761,23763,23768"
1112021,1112,SETIA,3.6931818559986,96.972297456961,"23741,23742,23763"
1112030,1112,"BLANG PIDIE",3.7853873599993,96.979416969481,"23764,23765"
1112031,1112,JEUMPA,3.8514375114999,96.953105928495,"23743,23769"
1112040,1112,SUSOH,3.7291098110081,96.817997387702,"23767,23764,23761,23765"
1112050,1112,"KUALA BATEE",3.8590116840006,96.860973067013,"23764,23766"
1112060,1112,"BABAH ROT",3.9165767065,96.695067997,"23767,23765"
1113010,1113,"KUTA PANJANG",3.8813662499994,97.222525871488,"24655,24650"
1113011,1113,"BLANG JERANGO",3.9414901900002,97.170354023004,"24658,24655"
1113020,1113,BLANGKEJEREN,3.9499139994986,97.383416783464,"24653,24655"
1113021,1113,"PUTRI BETUNG",3.7943139690002,97.506220584003,"24683,24658"
1113022,1113,"DABUN GELANG",3.9802324055007,97.512454028017,"24682,24652"
1113023,1113,"BLANG PEGAYON",3.8387404734996,97.265839572988,24653
1113030,1113,PINING,3.9959686465003,97.666923210006,"24684,24659"
1113040,1113,"RIKIT GAIB",4.1287479725003,97.294121462007,"24654,24651"
1113041,1113,"PANTAN CUACA",4.1650625450027,97.180424076061,"24659,24654"
1113050,1113,TERANGUN,4.0587919035,96.919737119,"24654,24656"
1113051,1113,"TRIPE JAYA",4.1744814140001,96.957374837501,24657
1114010,1114,"TAMIANG HULU",4.1617620069982,97.846297118457,"24472,24478,24479"
1114011,1114,"BANDAR PUSAKA",4.2831769150006,97.867854008014,24478
1114020,1114,"KEJURUAN MUDA",4.1934653585019,98.020239695542,"24475,24473,24477"
1114021,1114,TENGGULUN,4.0262390010004,97.918337910511,24477
1114030,1114,RANTAU,4.3096093684997,98.106490614487,"24472,24476,24474"
1114040,1114,"KOTA KUALASIMPANG",4.2863584510613,98.063620208405,24475
1114050,1114,SERUWAY,4.3522978310003,98.202927061003,24473
1114060,1114,BENDAHARA,4.4177201790007,98.181346511015,"24472,24471,24478,24470"
1114061,1114,"BANDA MULIA",4.4437182045066,98.142226477645,"24472,24476,24474"
1114070,1114,"KARANG BARU",4.3367525300007,98.026644838015,"24476,24471"
1114071,1114,SEKERAK,4.3034481810022,97.915120243548,"24475,24476"
1114080,1114,"MANYAK PAYED",4.4372859939996,98.050261738493,"24476,24471"
1115010,1115,"DARUL MAKMUR",3.954000578,96.573528262499,"23662,23661"
1115011,1115,"TRIPA MAKMUR",3.921681129499,96.411953359975,23663
1115020,1115,KUALA,4.0899732264974,96.29545117443,"23662,23661"
1115021,1115,"KUALA PESISIR",4.0539707245014,96.253009903524,"23665,23660"
1115022,1115,"TADU RAYA",4.0612322995008,96.405705043517,23664
1115030,1115,BEUTONG,4.3772416430001,96.588566757001,23672
1115031,1115,"BEUTONG ATEUH BANGGALANG",4.4560029220053,96.526059013102,23673
1115040,1115,SEUNAGAN,4.2294111630047,96.313365525117,23671
1115041,1115,"SUKA MAKMUE",4.1817912949987,96.321629447472,23674
1115050,1115,"SEUNAGAN TIMUR",4.3341958054992,96.391433847981,"23673,23670"
1116010,1116,TEUNOM,4.4994064220009,95.854732437517,"23659,23657,23655,23653"
1116011,1116,"PASIE RAYA",4.6134475864985,95.944020864967,"23641,23653"
1116020,1116,PANGA,4.621760853999,95.82429538548,23653
1116030,1116,"KRUENG SABEE",4.7708857045004,95.780532340507,"23657,23654"
1116040,1116,"SETIA BAKTI",4.8371666884994,95.651927664987,23655
1116050,1116,SAMPOINIET,4.9356501819997,95.515250568995,"23656,23659"
1116051,1116,"DARUL HIKMAH",4.9118154604978,95.606423647458,"23643,23644,23656"
1116060,1116,JAYA,5.1524060009973,95.462829977948,"23657,23654,23655,23658"
1116061,1116,"INDRA JAYA",5.0137028399994,95.464429077987,"23643,23644,23657"
1117010,1117,"TIMANG GAJAH",4.7939933559997,96.772100823495,"24555,24553"
1117011,1117,"GAJAH PUTIH",4.8076647480146,96.743332930297,"24592,24553"
1117020,1117,"PINTU RIME GAYO",4.8976150760001,96.764684905501,"24593,24554"
1117030,1117,BUKIT,4.7306250935014,96.874653190522,24581
1117040,1117,"WIH PESAM",4.726951950498,96.781369717457,"24591,24580"
1117050,1117,BANDAR,4.7081014375028,96.942911364558,24582
1117051,1117,"BENER KELIPAH",4.7731071894875,96.927352732251,"24586,24583"
1117060,1117,"SYIAH UTAMA",4.7449995474999,97.1540612825,"24585,24586"
1117061,1117,MESIDAH,4.7693449424992,97.057899675482,24584
1117070,1117,PERMATA,4.8237963054953,96.933348421905,"24583,24585"
1118010,1118,MEUREUDU,5.0864128395003,96.242130100504,"24188,24182,24186"
1118020,1118,"MEURAH DUA",5.2207154459724,96.260677589489,"24192,24186"
1118030,1118,"BANDAR DUA",5.1137658795082,96.307607858154,"24188,24186"
1118040,1118,"JANGKA BUYA",5.2221411880059,96.325631913108,24186
1118050,1118,ULIM,5.1825805245124,96.267624086233,"24182,24187"
1118060,1118,TRIENGGADENG,5.2172152199922,96.177863687358,"24181,24185"
1118070,1118,PANTERAJA,5.2577166780647,96.149699250196,"24191,24185"
1118080,1118,"BANDAR BARU",5.1882863429941,96.089033129893,"24184,24182,24186,24181,24187"
1171010,1171,MEURAXA,5.5543043229907,95.296864186848,"23231,23232,23233,23234"
1171011,1171,"JAYA BARU",5.5359101515687,95.295578123198,"23235,23236,23237,23230"
1171012,1171,"BANDA RAYA",5.5276675175018,95.314958664523,"23238,23239"
1171020,1171,BAITURRAHMAN,5.5459559949366,95.319311478935,"23241,23242,23243,23244,23245"
1171021,1171,"LUENG BATA",5.5397844543796,95.335113817917,"23246,23247,23248,23249,23244"
1171030,1171,"KUTA ALAM",5.570610443538,95.330621804145,"23121,23122,23123,23124,23125,23126,23127"
1171031,1171,"KUTA RAJA",5.5679014559443,95.315671875516,"23128,23129,23242"
1171040,1171,"SYIAH KUALA",5.5825480110196,95.349536172332,"23111,23112,23113,23114,23115,23116"
1171041,1171,"ULEE KARENG",5.547437527676,95.348171882525,"23117,23118,23119"
1172010,1172,SUKAJAYA,5.8364707230088,95.317308394147,"23521,23522,23523,23524,23525,23526,23527,23528,23529"
1172020,1172,SUKAKARYA,5.9451750935045,95.224555480072,"23512,23514,23515,23516,23518,23517"
1173010,1173,"LANGSA TIMUR",4.4775902199937,98.032151584361,"24451,24456,24411"
1173011,1173,"LANGSA LAMA",4.4475992314982,97.961972127959,"24421,24422,24425,24426,24427,24428,24429,24411,24416"
1173020,1173,"LANGSA BARAT",4.5161456210035,98.012785387077,"24431,24432,24433,24434,24435,24436,24437,24438,24439,24410,24414"
1173021,1173,"LANGSA BARO",4.4915595349966,97.923922978925,"24441,24442,24443,24444,24445,24446,24447,24448,24449,24415"
1173030,1173,"LANGSA KOTA",4.4720073444375,97.975195113637,"24411,24412,24414,24416,24410"
1174010,1174,"BLANG MANGAT",5.1269345284984,97.12992151297,"24375,24372,24376,24374,24377"
1174020,1174,"MUARA DUA",5.1623029570349,97.128937709646,"24352,24351"
1174021,1174,"MUARA SATU",5.1991707594669,97.071533159382,"24379,24353"
1174030,1174,"BANDA SAKTI",5.1908627474833,97.132659830194,"24311,24312,24313,24314,24315,24319,24351"
1175010,1175,"SIMPANG KIRI",2.7170371044996,98.002955230479,"24882,24781"
1175020,1175,PENANGGALAN,2.6439747869986,98.050489279453,"24881,24780"
1175030,1175,RUNDENG,2.7016292004992,97.852649391972,"24884,24779"
1175040,1175,"SULTAN DAULAT",2.8510614990003,97.937012055507,"24883,24783"
1175050,1175,LONGKIB,2.577678794,97.891430587996,"24885,24782"
1201060,1201,"IDANO GAWO",1.0528066669998,97.779495555474,22872
1201061,1201,BAWOLATO,0.98221557450008,97.868879785006,"22876,22873"
1201062,1201,ULUGAWO,0.98997694399969,97.72906583297,"22876,22877,22861"
1201070,1201,GIDO,1.1196924160002,97.731545277511,"22871,22874"
1201071,1201,SOGAEADU,1.0996512654997,97.723951773469,22871
1201081,1201,"MA U",1.0417980555004,97.63876055553,22855
1201082,1201,"SOMOLO - MOLO",1.0345716665007,97.666970278059,"22878,22871"
1201130,1201,HILIDUHO,1.235844750001,97.533354177583,"22854,22853,22852"
1201131,1201,"HILI SERANGKAI",1.1492327360004,97.602394492537,22850
1201132,1201,BOTOMUZOI,1.1701871720002,97.542504444521,"22859,22855,22815"
1202010,1202,BATAHAN,0.3667576760001,99.235665591502,22988
1202011,1202,SINUNUKAN,0.47292047350009,99.265868089512,22986
1202020,1202,"BATANG NATAL",0.66390662450005,99.434211333999,22983
1202021,1202,"LINGGA BAYU",0.59431656950006,99.280089588497,"22984,22982"
1202022,1202,"RANTO BAEK",0.51718005049997,99.373287150497,22984
1202030,1202,KOTANOPAN,0.61573732799998,99.722742951983,22994
1202031,1202,"ULU PUNGKUT",0.5351082775001,99.780575094501,"22964,22999"
1202032,1202,TAMBANGAN,0.68902180949995,99.655017063987,"22963,22996"
1202033,1202,"LEMBAH SORIK MARAPI",0.74066970900011,99.602162674497,"22961,22993"
1202034,1202,"PUNCAK SORIK MARAPI",0.68804708050004,99.575942875505,22995
1202040,1202,"MUARA SIPONGI",0.61639798750026,99.88852374554,22998
1202041,1202,PAKANTAN,0.5250157070001,99.895464186005,22997
1202050,1202,PANYABUNGAN,0.84802033200011,99.62557230901,"22915,22919"
1202051,1202,"PANYABUNGAN SELATAN",0.74852332750004,99.532429944491,22952
1202052,1202,"PANYABUNGAN BARAT",0.81699577049999,99.496438561495,"22953,22911"
1202053,1202,"PANYABUNGAN UTARA",0.93242816399995,99.556595510989,"22954,22979"
1202054,1202,"PANYABUNGAN TIMUR",0.79458457500008,99.717165007005,"22952,22955,22912"
1202055,1202,"HUTA BARGOT",0.87459489350032,99.457382075523,22978
1202060,1202,NATAL,0.68654872150009,99.220282073006,22987
1202070,1202,"MUARA BATANG GADIS",1.0687935805,99.115697469498,22989
1202080,1202,SIABU,1.0339935319998,99.446659123477,22976
1202081,1202,"BUKIT MALINTANG",0.97999329449984,99.537873536983,22977
1202082,1202,"NAGA JUANG",0.9268011425002,99.446019650017,22975
1203010,1203,"BATANG ANGKOLA",1.2239102525,99.227849853993,"22772,22773"
1203011,1203,"SAYUR MATINGGI",1.1291873335002,99.313765063516,22774
1203012,1203,"TANO TOMBANGAN ANGKOLA",1.047510366,99.3702834415,22775
1203070,1203,"ANGKOLA TIMUR",1.4394336605001,99.324886248504,22733
1203080,1203,"ANGKOLA SELATAN",1.3231103440002,99.168088828509,22732
1203090,1203,"ANGKOLA  BARAT",1.4175863840005,99.151191148033,"22736,22735"
1203091,1203,"ANGKOLA SANGKUNUR",1.3592963034996,99.023692611965,"22737,22734"
1203100,1203,"BATANG TORU",1.5609654710003,99.089386012514,"22732,22738"
1203101,1203,MARANCAR,1.518921849501,99.162944999062,"22741,22742,22737"
1203102,1203,"MUARA BATANG TORU",1.3770058749999,98.897539611489,"22739,22736"
1203110,1203,SIPIROK,1.6046782810001,99.316011989501,"22741,22742,22739"
1203120,1203,ARSE,1.702966981,99.362415086499,"22747,22748"
1203160,1203,"SAIPAR DOLOK HOLE",1.8260053645001,99.422113733499,"22757,22759"
1203161,1203,"AEK BILAH",2.0022806254997,99.470130866487,"22759,22758"
