Code,Parent,Name,Latitude,Longitude,Postal
3308170010,3308170,MADUSARI,,,"56595,56195"
3308170011,3308170,PAYAMAN,,,"56595,56195"
3308170012,3308170,KALIJOSO,,,"56595,56195"
3308170013,3308170,NGADIROJO,,,"56595,56195"
3308170014,3308170,MADIOCONDRO,,,"56595,56195"
3308170015,3308170,NGABEAN,,,"56595,56195"
3308170016,3308170,SECANG,,,"56595,56195"
3308170017,3308170,KRINCING,,,"56595,56195"
3308170018,3308170,DONOREJO,,,"56592,56595,56195"
3308170019,3308170,KARANGKAJEN,,,"56595,56195"
3308170020,3308170,PURWOSARI,,,"56592,56595,56195"
3308180001,3308180,BANYUURIP,,,"56592,56192"
3308180002,3308180,TAMPINGAN,,,"56592,56192"
3308180003,3308180,PURWOSARI,,,"56592,56595,56192"
3308180004,3308180,SIDOREJO,,,"56592,56192"
3308180005,3308180,SOROYUDAN,,,"56592,56192"
3308180006,3308180,TEGALREJO,,,"56592,56192"
3308180007,3308180,SUKOREJO,,,"56592,56192"
3308180008,3308180,KEBONAGUNG,,,"56592,56192"
3308180009,3308180,JAPAN,,,"56592,56192"
3308180010,3308180,BANYUSARI,,,"56592,56596,56192"
3308180011,3308180,DLIMAS,,,"56592,56192"
3308180012,3308180,GLAGAHOMBO,,,"56592,56192"
3308180013,3308180,NGASEM,,,"56592,56192"
3308180014,3308180,GIRIREJO,,,"56592,56594,56192"
3308180015,3308180,PURWODADI,,,"56592,56192"
3308180016,3308180,WONOKERTO,,,"56592,56192"
3308180017,3308180,DAWUNG,,,"56592,56192"
3308180018,3308180,KLOPO,,,"56592,56192"
3308180019,3308180,NGADIREJO,,,"56592,56192"
3308180020,3308180,DONOROJO,,,56192
3308180021,3308180,MANGUNREJO,,,"56592,56192"
3308190001,3308190,PETUNG,,,"56593,56193"
3308190002,3308190,"DALEMAN KIDUL",,,"56593,56193"
3308190003,3308190,POGALAN,,,"56593,56193"
3308190004,3308190,KETUNDAN,,,"56593,56193"
3308190005,3308190,KENALAN,,,"56593,56193"
3308190006,3308190,KRAGILAN,,,"56593,56193"
3308190007,3308190,BANYUSIDI,,,"56593,56193"
3308190008,3308190,PAKIS,,,"56593,56193"
3308190009,3308190,LOSARI,,,"56593,56596,56193"
3308190010,3308190,BAWANG,,,"56593,56193"
3308190011,3308190,REJOSARI,,,"56593,56193"
3308190012,3308190,DASEH,,,"56593,56193"
3308190013,3308190,GUMELEM,,,"56593,56193"
3308190014,3308190,KAPONAN,,,"56593,56193"
3308190015,3308190,GONDANGSARI,,,"56593,56193"
3308190016,3308190,"MUNENG WARANGAN",,,"56593,56193"
3308190017,3308190,KAJANGKOSO,,,"56593,56193"
3308190018,3308190,GEJAGAN,,,"56593,56193"
3308190019,3308190,MUNENG,,,"56593,56193"
3308190020,3308190,JAMBEWANGI,,,"56593,56595,56193"
3308200001,3308200,LEBAK,,,"56596,56196"
3308200002,3308200,PUCUNGSARI,,,"56596,56196"
3308200003,3308200,SUGIHMAS,,,"56596,56196"
3308200004,3308200,PESIDI,,,"56596,56196"
3308200005,3308200,GIRIWETAN,,,"56596,56196"
3308200006,3308200,COKRO,,,"56596,56196"
3308200007,3308200,SALAM,,,"56596,56196"
3308200008,3308200,KETAWANG,,,"56596,56196"
3308200009,3308200,BANARAN,,,"56596,56196"
3308200010,3308200,BALEAGUNG,,,"56596,56196"
3308200011,3308200,KLEGEN,,,"56596,56196"
3308200012,3308200,SUMURARUM,,,"56596,56196"
3308200013,3308200,KALIKUTO,,,"56596,56196"
3308200014,3308200,BANYUSARI,,,"56592,56596,56196"
3308200015,3308200,KARTOHARJO,,,"56596,56196"
3308200016,3308200,GRABAG,,,"56596,56196"
3308200017,3308200,KLETERAN,,,"56596,56196"
3308200018,3308200,NGASINAN,,,"56596,56196"
3308200019,3308200,TIRTO,,,"56596,56196"
3308200020,3308200,TLOGOREJO,,,"56596,56196"
3308200021,3308200,SAMBUNGREJO,,,"56596,56196"
3308200022,3308200,CITROSONO,,,"56596,56196"
3308200023,3308200,SIDOGEDE,,,"56596,56196"
3308200024,3308200,KALIPUCANG,,,"56596,56196"
3308200025,3308200,SEWORAN,,,"56596,56196"
3308200026,3308200,BANJARSARI,,,"56596,56196"
3308200027,3308200,LOSARI,,,"56593,56596,56196"
3308200028,3308200,NGRANCAH,,,"56596,56196"
3308210001,3308210,MAGERSARI,,,"56594,56194"
3308210002,3308210,BANDUNGREJO,,,"56594,56194"
3308210003,3308210,TEJOSARI,,,"56594,56194"
3308210004,3308210,GENIKAN,,,"56594,56194"
3308210005,3308210,JOGONAYAN,,,"56594,56194"
3308210006,3308210,NGABLAK,,,"56594,56194"
3308210007,3308210,SUMBEREJO,,,"56594,56194"
3308210008,3308210,MADYOGONDO,,,"56594,56194"
3308210009,3308210,KANIGORO,,,"56594,56194"
3308210010,3308210,SELOMIRAH,,,"56594,56194"
3308210011,3308210,GIRIREJO,,,"56592,56594,56194"
3308210012,3308210,PANDEAN,,,"56594,56194"
3308210013,3308210,JOGOYASAN,,,"56594,56194"
3308210014,3308210,PAGERGUNUNG,,,"56594,56194"
3308210015,3308210,KEDITAN,,,"56594,56194"
3308210016,3308210,SELOPROJO,,,"56594,56194"
3309010001,3309010,TLOGOLELE,,,57363
3309010002,3309010,KLAKAH,,,57363
3309010003,3309010,JRAKAH,,,57363
3309010004,3309010,LENCOH,,,57363
3309010005,3309010,SUROTELENG,,,57363
3309010006,3309010,SAMIRAN,,,57363
3309010007,3309010,SELO,,,57363
3309010008,3309010,TARUBATANG,,,57363
3309010009,3309010,SENDEN,,,57363
3309010010,3309010,JERUK,,,57363
3309020001,3309020,NGAGRONG,,,57352
3309020002,3309020,SEBOTO,,,57352
3309020003,3309020,TANDUK,,,57352
3309020004,3309020,BANYUANYAR,,,57352
3309020005,3309020,SIDOMULYO,,,"57352,57316"
3309020006,3309020,NGARGOSARI,,,57352
3309020007,3309020,SELODOKO,,,57352
3309020008,3309020,NGENDEN,,,57352
3309020009,3309020,NGAMPON,,,57352
3309020010,3309020,GONDANGSLAMET,,,57352
3309020011,3309020,CANDI,,,57352
3309020012,3309020,URUTSEWU,,,57352
3309020013,3309020,KALIGENTONG,,,57352
3309020014,3309020,GLADAGSARI,,,57352
3309020015,3309020,KEMBANG,,,57352
3309020016,3309020,CANDISARI,,,57352
3309020017,3309020,NGARGOLOKO,,,57352
3309020018,3309020,SAMPETAN,,,57352
3309020019,3309020,NGADIROJO,,,57352
3309020020,3309020,JLAREM,,,57352
3309030001,3309030,WONODOYO,,,57362
3309030002,3309030,JOMBONG,,,57362
3309030003,3309030,GEDANGAN,,,57362
3309030004,3309030,SUMBUNG,,,57362
3309030005,3309030,PARAS,,,57362
3309030006,3309030,JELOK,,,57362
3309030007,3309030,BAKULAN,,,57362
3309030008,3309030,MLIWIS,,,57362
3309030009,3309030,SUKABUMI,,,57362
3309030010,3309030,GENTING,,,57362
3309030011,3309030,CEPOGO,,,57362
3309030012,3309030,KEMBANGKUNING,,,57362
3309030013,3309030,CABEANKUNTI,,,57362
3309030014,3309030,CANDIGATAK,,,57362
3309030015,3309030,GUBUG,,,57362
3309040001,3309040,LAMPAR,,,"57361,57331"
3309040002,3309040,DRAGAN,,,"57361,57331"
3309040003,3309040,KARANGANYAR,,,"57361,57331"
3309040004,3309040,JEMOWO,,,"57361,57331"
3309040005,3309040,SUMUR,,,"57361,57331"
3309040006,3309040,SANGUP,,,"57361,57331"
3309040007,3309040,MRIYAN,,,"57361,57331"
3309040008,3309040,LANJARAN,,,"57361,57331"
3309040009,3309040,KARANGKENDAL,,,"57361,57331"
3309040010,3309040,KEPOSONG,,,"57361,57331"
3309040011,3309040,PAGERJURANG,,,"57361,57331"
3309040012,3309040,SUKOREJO,,,"57361,57331"
3309040013,3309040,SRUNI,,,"57361,57331"
3309040014,3309040,CLUNTANG,,,"57361,57331"
3309040015,3309040,KEMBANGSARI,,,"57361,57331"
3309040016,3309040,RINGINLARIK,,,"57361,57331"
3309040017,3309040,KEBONGULO,,,"57361,57331"
3309040018,3309040,MUSUK,,,"57361,57331"
3309040019,3309040,SUKORAME,,,"57361,57331"
3309040020,3309040,PUSPORENGGO,,,"57361,57331"
3309050001,3309050,PULISEN,,,57316
3309050002,3309050,SISWODIPURAN,,,57311
3309050003,3309050,BANARAN,,,57313
3309050004,3309050,WINONG,,,57315
3309050005,3309050,PENGGUNG,,,"57317,57316"
3309050006,3309050,KIRINGAN,,,57314
3309050007,3309050,KARANGGENENG,,,57312
3309050008,3309050,MUDAL,,,"57318,57316"
3309050009,3309050,KEBONBIMO,,,"57319,57316"
3309060001,3309060,SINGOSARI,,,"57371,57322"
3309060002,3309060,TAMBAK,,,"57371,57322"
3309060003,3309060,MANGGIS,,,"57371,57322"
3309060004,3309060,JURUG,,,"57371,57322"
3309060005,3309060,KARANGNONGKO,,,"57371,57322"
3309060006,3309060,MADU,,,"57371,57322"
3309060007,3309060,KEMIRI,,,"57371,57321"
3309060008,3309060,BUTUH,,,"57371,57322"
3309060009,3309060,MOJOSONGO,,,"57371,57322"
3309060010,3309060,KRAGILAN,,,"57371,57323"
3309060011,3309060,BRAJAN,,,"57371,57322"
3309060012,3309060,METUK,,,"57371,57322"
3309060013,3309060,DLINGO,,,"57371,57322"
3309070001,3309070,KOPEN,,,57372
3309070002,3309070,DOPLANG,,,57372
3309070003,3309070,KADIRESO,,,57372
3309070004,3309070,NEPEN,,,57372
3309070005,3309070,SUDIMORO,,,57372
3309070006,3309070,BANGSALAN,,,57372
3309070007,3309070,SALAKAN,,,57372
3309070008,3309070,TERAS,,,57372
3309070009,3309070,RANDUSARI,,,57372
3309070010,3309070,MOJOLEGI,,,57372
3309070011,3309070,GUMUKREJO,,,57372
3309070012,3309070,TAWANGSARI,,,57372
3309070013,3309070,KRASAK,,,57372
3309080001,3309080,TEGALREJO,,,57374
3309080002,3309080,GOMBANG,,,57374
3309080003,3309080,MANJUNG,,,57374
3309080004,3309080,KATEGUHAN,,,57374
3309080005,3309080,BENDOSARI,,,57374
3309080006,3309080,JATIREJO,,,57374
3309080007,3309080,KEMASAN,,,57374
3309080008,3309080,TLAWONG,,,57374
3309080009,3309080,JENENGAN,,,57374
3309080010,3309080,CEPOKOSAWIT,,,57374
3309080011,3309080,GUWOKAJEN,,,57374
3309080012,3309080,KARANGDUREN,,,57374
3309090001,3309090,DUKUH,,,57373
3309090002,3309090,JIPANGAN,,,57373
3309090003,3309090,JEMBUNGAN,,,57373
3309090004,3309090,SAMBON,,,57373
3309090005,3309090,KUWIRAN,,,57373
3309090006,3309090,CANGKRINGAN,,,57373
3309090007,3309090,"NGARU ARU",,,57373
3309090008,3309090,BENDAN,,,57373
3309090009,3309090,KETAON,,,57373
3309090010,3309090,BANYUDONO,,,57373
3309090011,3309090,BATAN,,,57373
3309090012,3309090,DENGGUNGAN,,,57373
3309090013,3309090,BANGAK,,,57373
3309090014,3309090,TRAYU,,,57373
3309090015,3309090,TANJUNGSARI,,,57373
3309100001,3309100,GLINTANG,,,57376
3309100002,3309100,JATISARI,,,57376
3309100003,3309100,CANDEN,,,57376
3309100004,3309100,SENTING,,,57376
3309100005,3309100,TEMPURSARI,,,57376
3309100006,3309100,SAMBI,,,57376
3309100007,3309100,DEMANGAN,,,57376
3309100008,3309100,KEPOH,,,57376
3309100009,3309100,JAGOAN,,,57376
3309100010,3309100,BABADAN,,,57376
3309100011,3309100,TAWENGAN,,,57376
3309100012,3309100,CATUR,,,57376
3309100013,3309100,NGAGLIK,,,57376
3309100014,3309100,TROSOBO,,,57376
3309100015,3309100,CERMO,,,57376
3309100016,3309100,NGLEMBU,,,57376
3309110001,3309110,NGARGOREJO,,,57375
3309110002,3309110,SOBOKERTO,,,57375
3309110003,3309110,NGESREP,,,57375
3309110004,3309110,GAGAKSIPAT,,,57375
3309110005,3309110,DONOHUDAN,,,57375
3309110006,3309110,SAWAHAN,,,57375
3309110007,3309110,PANDEYAN,,,57375
3309110008,3309110,KISMOYOSO,,,57375
3309110009,3309110,DIBAL,,,57375
3309110010,3309110,SINDON,,,57375
3309110011,3309110,MANGGUNG,,,57375
3309110012,3309110,GIRIROTO,,,57375
3309120001,3309120,KENTENG,,,57378
3309120002,3309120,POTRONAYAN,,,57378
3309120003,3309120,SEMBUNGAN,,,57378
3309120004,3309120,JERON,,,57378
3309120005,3309120,KETITANG,,,57378
3309120006,3309120,REMBUN,,,57378
3309120007,3309120,GULI,,,57378
3309120008,3309120,TEGALGIRI,,,57378
3309120009,3309120,BENDO,,,57378
3309120010,3309120,KEYONGAN,,,57378
3309120011,3309120,POJOK,,,57378
3309120012,3309120,GLONGGONG,,,57378
3309120013,3309120,PULUTAN,,,57378
3309130001,3309130,PELEM,,,57377
3309130002,3309130,BENDUNGAN,,,57377
3309130003,3309130,TEMON,,,57377
3309130004,3309130,TETER,,,57377
3309130005,3309130,SIMO,,,57377
3309130006,3309130,WALEN,,,57377
3309130007,3309130,PENTUR,,,57377
3309130008,3309130,GUNUNG,,,57377
3309130009,3309130,TALAKBROTO,,,57377
3309130010,3309130,KEDUNGLENGKONG,,,57377
3309130011,3309130,BLAGUNG,,,57377
3309130012,3309130,SUMBER,,,57377
3309130013,3309130,WATES,,,57377
3309140001,3309140,MANYARAN,,,57381
3309140002,3309140,SEMPULUR,,,57381
3309140003,3309140,KLUMPIT,,,57381
3309140004,3309140,PINGGIR,,,57381
3309140005,3309140,BANTENGAN,,,57381
3309140006,3309140,TEGALSARI,,,"57381,57311"
3309140007,3309140,SRANTEN,,,57381
3309140008,3309140,GROGOLAN,,,57381
3309140009,3309140,MOJOSARI,,,57381
3309140010,3309140,PENGKOL,,,57381
3309140011,3309140,KARANGKEPOH,,,57381
3309140012,3309140,SENDANG,,,57381
3309140013,3309140,KEBONAN,,,57381
3309140014,3309140,KLARI,,,57381
3309140015,3309140,BANGKOK,,,57381
3309140016,3309140,DOLOGAN,,,57381
3309150001,3309150,TANJUNG,,,57385
3309150002,3309150,SENDANGREJO,,,57385
3309150003,3309150,KALANGAN,,,57385
3309150004,3309150,SANGGE,,,57385
3309150005,3309150,JATEN,,,57385
3309150006,3309150,BLUMBANG,,,57385
3309150007,3309150,BADE,,,57385
3309150008,3309150,KLEGO,,,57385
3309150009,3309150,GONDANGLEGI,,,57385
3309150010,3309150,KARANGGATAK,,,57385
3309150011,3309150,BANYUURIP,,,57385
3309150012,3309150,SUMBERAGUNG,,,57385
3309150013,3309150,KARANGMOJO,,,57385
3309160001,3309160,SEMPU,,,57384
3309160002,3309160,GONDANGRAWE,,,57384
3309160003,3309160,PAKEL,,,57384
3309160004,3309160,SENGGRONG,,,57384
3309160005,3309160,MOJO,,,57384
3309160006,3309160,BEJI,,,57384
3309160007,3309160,ANDONG,,,57384
3309160008,3309160,KACANGAN,,,57384
3309160009,3309160,KEDUNGDOWO,,,57384
3309160010,3309160,PRANGGONG,,,57384
3309160011,3309160,PAKANG,,,57384
3309160012,3309160,MUNGGUR,,,57384
3309160013,3309160,KADIPATEN,,,57384
3309160014,3309160,SEMAWUNG,,,57384
3309160015,3309160,KUNTI,,,57384
3309160016,3309160,PELEMREJO,,,57384
3309170001,3309170,KAUMAN,,,57383
3309170002,3309170,KENDEL,,,57383
3309170003,3309170,BAWU,,,57383
3309170004,3309170,KLEWOR,,,57383
3309170005,3309170,SARIMULYO,,,57383
3309170006,3309170,WATUGEDE,,,57383
3309170007,3309170,KEDUNGREJO,,,57383
3309170008,3309170,GENENGSARI,,,57383
3309170009,3309170,KEMUSU,,,57383
3309170010,3309170,LEMAHIRENG,,,57383
3309170011,3309170,GUWO,,,57383
3309170012,3309170,KEDUNGMULYO,,,57383
3309170013,3309170,WONOHARJO,,,57383
3309180001,3309180,NGABLAK,,,57382
3309180002,3309180,KARANGJATI,,,57382
3309180003,3309180,KETOYAN,,,57382
3309180004,3309180,BOLO,,,57382
3309180005,3309180,WONOSEGORO,,,57382
3309180006,3309180,BANDUNG,,,57382
3309180007,3309180,KEDUNGPILANG,,,57382
3309180008,3309180,KALINANAS,,,57382
3309180009,3309180,GILIREJO,,,57382
3309180010,3309180,JATILAWANG,,,57382
3309180011,3309180,GARANGAN,,,57382
3309180012,3309180,GOSONO,,,57382
3309180013,3309180,BANYUSRI,,,57382
3309180014,3309180,BOJONG,,,57382
3309180015,3309180,BERCAK,,,57382
3309180016,3309180,BENGLE,,,57382
3309180017,3309180,GUNUNGSARI,,,57382
3309180018,3309180,REPAKING,,,57382
3309190001,3309190,KROBOKAN,,,57391
3309190002,3309190,NGAREN,,,57391
3309190003,3309190,KALIMATI,,,57391
3309190004,3309190,SAMBENG,,,57391
3309190005,3309190,CERME,,,57391
3309190006,3309190,JUWANGI,,,57391
3309190007,3309190,PILANGREJO,,,57391
3309190008,3309190,JERUKAN,,,57391
3309190009,3309190,KAYEN,,,57391
3309190010,3309190,NGLESES,,,57391
3310010001,3310010,"KEBON DALEM KIDUL",,,57454
3310010002,3310010,PERENG,,,57454
3310010003,3310010,KOTESAN,,,57454
3310010004,3310010,SENGON,,,57454
3310010005,3310010,CUCUKAN,,,57454
3310010006,3310010,SANGGRAHAN,,,57454
3310010007,3310010,GENENG,,,57454
3310010008,3310010,KEMUDO,,,57454
3310010009,3310010,TAJI,,,57454
3310010010,3310010,TLOGO,,,57454
3310010011,3310010,BUGISAN,,,57454
3310010012,3310010,KOKOSAN,,,57454
3310010013,3310010,"KEBON DALEM LOR",,,57454
3310010014,3310010,BRAJAN,,,57454
3310010015,3310010,RANDUSARI,,,57454
3310010016,3310010,JOHO,,,57454
3310020001,3310020,KATEKAN,,,57455
3310020002,3310020,KERTEN,,,57455
3310020003,3310020,NGANDONG,,,57455
3310020004,3310020,KRAGILAN,,,57455
3310020005,3310020,JOGOPRAYAN,,,57455
3310020006,3310020,KARANGTURI,,,57455
3310020007,3310020,GENTAN,,,57455
3310020008,3310020,GESIKAN,,,57455
3310020009,3310020,MLESE,,,57455
3310020010,3310020,SAWIT,,,57455
3310020011,3310020,MUTIHAN,,,57455
3310020012,3310020,MURUH,,,57455
3310020013,3310020,BATURAN,,,57455
3310020014,3310020,CEPORAN,,,57455
3310020015,3310020,JABUNG,,,57455
3310020016,3310020,TOWANGSAN,,,57455
3310030001,3310030,PESU,,,57461
3310030002,3310030,DENGKENG,,,57461
3310030003,3310030,TANJUNGAN,,,57461
3310030004,3310030,PASUNG,,,57461
3310030005,3310030,BRANGKAL,,,57461
3310030006,3310030,PACING,,,57461
3310030007,3310030,KADILANGGON,,,57461
3310030008,3310030,KALIGAYAM,,,57461
3310030009,3310030,MELIKAN,,,57461
3310030010,3310030,"JIWO WETAN",,,57461
3310030011,3310030,KADIBOLO,,,57461
3310030012,3310030,TROTOK,,,57461
3310030013,3310030,SEMBUNG,,,57461
3310030014,3310030,SUKOREJO,,,57461
3310030015,3310030,BIRIT,,,57461
3310030016,3310030,PANDES,,,57461
3310030017,3310030,GADUNGAN,,,57461
3310030018,3310030,CANAN,,,57461
3310030019,3310030,KALITENGAH,,,57461
3310040001,3310040,BOGEM,,,57462
3310040002,3310040,NENGAHAN,,,57462
3310040003,3310040,JARUM,,,57462
3310040004,3310040,NGERANGAN,,,57462
3310040005,3310040,JAMBAKAN,,,57462
3310040006,3310040,DUKUH,,,57462
3310040007,3310040,BANYURIPAN,,,57462
3310040008,3310040,BELUK,,,57462
3310040009,3310040,PASEBAN,,,57462
3310040010,3310040,KRIKILAN,,,57462
3310040011,3310040,KEBON,,,57462
3310040012,3310040,"GUNUNG GAJAH",,,57462
3310040013,3310040,TEGALREJO,,,"57462,57465"
3310040014,3310040,TALANG,,,57462
3310040015,3310040,TAWANGREJO,,,57462
3310040016,3310040,WIRO,,,57462
3310040017,3310040,JOTANGAN,,,57462
3310040018,3310040,KRAKITAN,,,57462
3310050001,3310050,KARANGASEM,,,57463
3310050002,3310050,BURIKAN,,,57463
3310050003,3310050,NANGGULAN,,,57463
3310050004,3310050,BENDUNGAN,,,57463
3310050005,3310050,TUGU,,,57463
3310050006,3310050,KEDUNGAMPEL,,,57463
3310050007,3310050,BAWAK,,,57463
3310050008,3310050,BAREPAN,,,57463
3310050009,3310050,PAKISAN,,,57463
3310050010,3310050,BALAK,,,57463
3310050011,3310050,CAWAS,,,57463
3310050012,3310050,PLOSOWANGI,,,57463
3310050013,3310050,BARAN,,,57463
3310050014,3310050,TIRTOMARTO,,,57463
3310050015,3310050,JAPANAN,,,57463
3310050016,3310050,TLINGSING,,,57463
3310050017,3310050,MLESE,,,"57463,57465"
3310050018,3310050,GOMBANG,,,57463
3310050019,3310050,POGUNG,,,57463
3310050020,3310050,BOGOR,,,57463
3310060001,3310060,KARANGPAKEL,,,57467
3310060002,3310060,WANGLU,,,57467
3310060003,3310060,TRUCUK,,,57467
3310060004,3310060,KALIKEBO,,,57467
3310060005,3310060,GADEN,,,57467
3310060006,3310060,PLANGGU,,,57467
3310060007,3310060,PUNDUNGSARI,,,57467
3310060008,3310060,SAJEN,,,57467
3310060009,3310060,PULUHAN,,,57467
3310060010,3310060,KRADENAN,,,57467
3310060011,3310060,"SABRANG LOR",,,57467
3310060012,3310060,JATIPURO,,,57467
3310060013,3310060,WONOSARI,,,"57467,57473"
3310060014,3310060,MIRENG,,,57467
3310060015,3310060,BERO,,,57467
3310060016,3310060,MANDONG,,,57467
3310060017,3310060,SUMBER,,,57467
3310060018,3310060,PALAR,,,57467
3310070001,3310070,JIMBUNG,,,57451
3310070002,3310070,NGEMPLAK,,,57451
3310070003,3310070,KALIKOTES,,,57451
3310070004,3310070,KRAJAN,,,57451
3310070005,3310070,TAMBONGWETAN,,,57451
3310070006,3310070,GEMBLEGAN,,,57451
3310070007,3310070,JOGOSETRAN,,,57451
3310080001,3310080,BASIN,,,57486
3310080002,3310080,GONDANG,,,57486
3310080003,3310080,PLUNENG,,,57486
3310080004,3310080,NGRUNDUL,,,57486
3310080005,3310080,MALANGJIWAN,,,57486
3310080006,3310080,MENDEN,,,57486
3310080007,3310080,KARANGDUREN,,,57486
3310090001,3310090,SOMOPURO,,,57452
3310090002,3310090,TITANG,,,57452
3310090003,3310090,"TANGKISAN POS",,,57452
3310090004,3310090,REJOSO,,,57452
3310090005,3310090,GONDANGAN,,,57452
3310090006,3310090,BAKUNG,,,57452
3310090007,3310090,NGERING,,,57452
3310090008,3310090,PAKAHAN,,,57452
3310090009,3310090,SUMYANG,,,57452
3310090010,3310090,KARANGDUKUH,,,57452
3310090011,3310090,PLAWIKAN,,,57452
3310090012,3310090,KRAGUMAN,,,57452
3310090013,3310090,GRANTING,,,57452
3310090014,3310090,PRAWATAN,,,57452
3310090015,3310090,WONOBOYO,,,57452
3310090016,3310090,DOMPYONGAN,,,57452
3310090017,3310090,JOTON,,,57452
3310090018,3310090,TAMBAKAN,,,57452
3310100001,3310100,TASKOMBANG,,,57485
3310100002,3310100,SOLODIRAN,,,57485
3310100003,3310100,NANGSRI,,,57485
3310100004,3310100,BORANGAN,,,57485
3310100005,3310100,BARUKAN,,,57485
3310100006,3310100,TANJUNGSARI,,,57485
3310100007,3310100,KRANGGAN,,,57485
3310100008,3310100,LESES,,,57485
3310100009,3310100,KEBONALAS,,,57485
3310100010,3310100,BENDAN,,,57485
3310100011,3310100,TIJAYAN,,,57485
3310100012,3310100,SUKORINI,,,57485
3310100013,3310100,KECEMEN,,,57485
3310100014,3310100,"NGEMPLAK SENENG",,,57485
3310100015,3310100,SAPEN,,,57485
3310100016,3310100,KEPURUN,,,57485
3310110001,3310110,GUMUL,,,57483
3310110002,3310110,BANYUAENG,,,57483
3310110003,3310110,KADILAJO,,,57483
3310110004,3310110,SOMOKATON,,,57483
3310110005,3310110,JETIS,,,57483
3310110006,3310110,KARANGNONGKO,,,57483
3310110007,3310110,JAGALAN,,,57483
3310110008,3310110,DEMAKIJO,,,57483
3310110009,3310110,BLIMBING,,,57483
3310110010,3310110,KANOMAN,,,57483
3310110011,3310110,GEMAMPIR,,,57483
3310110012,3310110,LOGEDE,,,57483
3310110013,3310110,JIWAN,,,57483
3310110014,3310110,NGEMPLAK,,,57483
3310120001,3310120,DUWET,,,57466
3310120002,3310120,GATAK,,,57466
3310120003,3310120,MANJUNG,,,57466
3310120004,3310120,SENDEN,,,57466
3310120005,3310120,NGAWEN,,,57466
3310120006,3310120,KAHUMAN,,,57466
3310120007,3310120,KWAREN,,,57466
3310120008,3310120,PEPE,,,57466
3310120009,3310120,MANJUNGAN,,,57466
3310120010,3310120,TEMPURSARI,,,57466
3310120011,3310120,MAYUNGAN,,,57466
3310120012,3310120,"CANDI REJO",,,57466
3310120013,3310120,DRONO,,,57466
3310130001,3310130,SREBEGAN,,,57465
3310130002,3310130,PASUNGAN,,,57465
3310130003,3310130,KAJEN,,,57465
3310130004,3310130,"JAMBU KIDUL",,,57465
3310130005,3310130,KUJON,,,57465
3310130006,3310130,POKAK,,,57465
3310130007,3310130,MLESE,,,"57463,57465"
3310130008,3310130,JOMBOR,,,57465
3310130009,3310130,DLIMAS,,,57465
3310130010,3310130,KURUNG,,,57465
3310130011,3310130,CETAN,,,57465
3310130012,3310130,TEGALREJO,,,"57462,57465"
3310130013,3310130,CEPER,,,57465
3310130014,3310130,"JAMBU KULON",,,57465
3310130015,3310130,MEGER,,,57465
3310130016,3310130,KLEPU,,,57465
3310130017,3310130,NGAWONGGO,,,57465
3310130018,3310130,KUNCEN,,,57465
3310140001,3310140,TEMUWANGI,,,57468
3310140002,3310140,BEJI,,,57468
3310140003,3310140,NGAREN,,,57468
3310140004,3310140,JATIMULYO,,,57468
3310140005,3310140,"JETIS WETAN",,,57468
3310140006,3310140,KEDEN,,,57468
3310140007,3310140,BENDO,,,57468
3310140008,3310140,TAMBAKBOYO,,,57468
3310140009,3310140,KEDUNGAN,,,57468
3310140010,3310140,SOBAYAN,,,57468
3310140011,3310140,KALANGAN,,,57468
3310140012,3310140,TROKETON,,,57468
3310140013,3310140,KALIGAWE,,,57468
3310140014,3310140,LEMAHIRENG,,,57468
3310150001,3310150,TULAS,,,57464
3310150002,3310150,BULUSAN,,,57464
3310150003,3310150,TUMPUKAN,,,57464
3310150004,3310150,SOKA,,,57464
3310150005,3310150,KARANGJOHO,,,57464
3310150006,3310150,RINGINPUTIH,,,57464
3310150007,3310150,TAMBAK,,,57464
3310150008,3310150,KARANGDOWO,,,57464
3310150009,3310150,MUNGGUNG,,,57464
3310150010,3310150,SENTONO,,,57464
3310150011,3310150,NGOLODONO,,,57464
3310150012,3310150,PUGERAN,,,57464
3310150013,3310150,DEMANGAN,,,57464
3310150014,3310150,BABADAN,,,57464
3310150015,3310150,TEGALAMPEL,,,57464
3310150016,3310150,KARANGTALUN,,,57464
3310150017,3310150,KARANGWUNGU,,,57464
3310150018,3310150,KUPANG,,,57464
3310150019,3310150,BAKUNGAN,,,57464
3310160001,3310160,TRASAN,,,57472
3310160002,3310160,SAWAHAN,,,57472
3310160003,3310160,JUWIRAN,,,57472
3310160004,3310160,JETIS,,,"57471,57472"
3310160005,3310160,KETITANG,,,57472
3310160006,3310160,GONDANGSARI,,,57472
3310160007,3310160,SERENAN,,,57472
3310160008,3310160,TLOGORANDU,,,57472
3310160009,3310160,BOLOPLERET,,,57472
3310160010,3310160,TANJUNG,,,57472
3310160011,3310160,KENAIBAN,,,57472
3310160012,3310160,BULUREJO,,,57472
3310160013,3310160,JATEN,,,57472
3310160014,3310160,MRISEN,,,57472
3310160015,3310160,PUNDUNGAN,,,57472
3310160016,3310160,JUWIRING,,,57472
3310160017,3310160,KWARASAN,,,57472
3310160018,3310160,CARIKAN,,,57472
3310160019,3310160,TAJI,,,57472
3310170001,3310170,"WADUNG GETAS",,,57473
3310170002,3310170,BOTO,,,57473
3310170003,3310170,BULAN,,,57473
